Name,Identity,Status,Gender,Alignment,Race,Height,Weight,EyeColor,HairColor,SkinColor,Publisher,Year,Appearances,FirstAppearance,AdditionalData,Intelligence,Strength,Speed,Durability,Power,Combat,Total
Little B.U.D.D.Y.,Secret,Living,Male,Bad,,,,,,,DC,2005.0,1.0,2005-11-01,,,,,,,,
Nobody,Secret,Living,Male,Neutral,,,,,Blond,,DC,2005.0,1.0,2005-10-01,,,,,,,,
Oksana Verchenko,,Deceased,Female,Good,,,,Blue,Blond,,DC,2005.0,1.0,2005-07-01,,,,,,,,
Patricia Grace-Colby,,Deceased,Female,Good,,,,Brown,Brown,,DC,2005.0,1.0,2005-07-01,,,,,,,,
Purple Pilgrim,Secret,Living,Male,Bad,,,,,Black,,DC,2005.0,1.0,2005-09-01,,,,,,,,
Samuel Benjamin,Secret,Living,Male,Bad,,,,,Brown,,DC,2005.0,1.0,2005-08-01,,,,,,,,
Tech-Fu,Secret,Deceased,Male,Good,,,,Black,Black,,DC,2005.0,1.0,2005-11-01,,,,,,,,
Thought Terror,Secret,Living,Male,Bad,,,,,,,DC,2005.0,1.0,2005-06-01,,,,,,,,
Tigris,Secret,Living,Female,Bad,,,,Black,,,DC,2005.0,1.0,2005-11-01,,,,,,,,
White Willow,Secret,Deceased,Female,Bad,,,,Blue,Blond,,DC,2005.0,1.0,2005-11-01,,,,,,,,
Wunda,Public,Living,Female,Bad,,,,,Black,,DC,2005.0,1.0,2005-11-01,,,,,,,,
Arnold Locane,,Living,Male,,,,,,,,DC,2004.0,1.0,2004-09-01,,,,,,,,
Carol Erikson,,Deceased,Female,,,,,,Brown,,DC,2004.0,1.0,2004-09-01,,,,,,,,
James Wright,Public,Deceased,Male,Good,,,,,Brown,,DC,2004.0,1.0,2004-08-01,,,,,,,,
Louis Erikson,,Deceased,Male,,,,,,Brown,,DC,2004.0,1.0,2004-09-01,,,,,,,,
Scratch,Secret,Living,Male,Good,,,,,Red,,DC,2004.0,1.0,2004-08-01,,,,,,,,
Sheila Carr,Public,Deceased,Female,Good,,,,,Black,,DC,2004.0,1.0,2004-08-01,,,,,,,,
Steel Fang,Secret,Living,Male,Bad,,,,,,,DC,2004.0,1.0,2004-01-01,,,,,,,,
Amok,Secret,Deceased,Male,Bad,,,,Black,Black,,DC,2003.0,1.0,2003-03-01,,,,,,,,
Catalyn,,Living,Female,Good,,,,Brown,Brown,,DC,2003.0,1.0,2003-05-01,,,,,,,,
Dennap,Public,Living,Female,Good,,,,Blue,White,,DC,2003.0,1.0,2003-11-01,,,,,,,,
Koenraad Von Grimm,Public,Living,Male,Good,,,,,Brown,,DC,2003.0,1.0,2003-10-01,,,,,,,,
Macaria,,Living,Female,Good,,,,,Blond,,DC,2003.0,1.0,2003-06-01,,,,,,,,
Marlus Randone,,Living,Male,Good,,,,,Brown,,DC,2003.0,1.0,2003-08-01,,,,,,,,
Martin Somers,Public,Deceased,Male,Bad,,,,Blue,,,DC,2003.0,1.0,2003-12-01,,,,,,,,
Mourn II,Secret,Living,Male,Bad,,,,,Brown,,DC,2003.0,1.0,2003-02-01,,,,,,,,
Paul Proch,Public,Living,Male,,,,,,White,,DC,2003.0,1.0,2003-07-01,,,,,,,,
Rudyon,,Living,Male,Good,,,,Blue,Red,,DC,2003.0,1.0,2003-12-01,,,,,,,,
Three of Diamonds I,,Living,Male,Bad,,,,,Brown,,DC,2003.0,1.0,2003-10-01,,,,,,,,
Trey Hartley,,Living,Male,Good,,,,,Blond,,DC,2003.0,1.0,2003-02-01,,,,,,,,
Bloque,Secret,Living,Male,Bad,,,,,,,DC,2002.0,1.0,2002-05-01,,,,,,,,
Buckeye,Secret,Deceased,Male,Good,,,,,Red,,DC,2002.0,1.0,2002-05-01,,,,,,,,
David DeVille,,Deceased,Male,Bad,,,,Blue,Blond,,DC,2002.0,1.0,2002-12-01,,,,,,,,
Dickson Kurata,Public,Living,Male,Bad,,,,,White,,DC,2002.0,1.0,2002-03-01,,,,,,,,
Eliza,,Deceased,Female,Bad,,,,,Black,,DC,2002.0,1.0,2002-01-01,,,,,,,,
Jack Monteleone,Public,Living,Male,Bad,,,,,Black,,DC,2002.0,1.0,2002-03-01,,,,,,,,
Jack of Clubs II,,Living,Male,Bad,,,,,,,DC,2002.0,1.0,2002-02-01,,,,,,,,
Jack of Hearts I,,Living,Male,Bad,,,,,,,DC,2002.0,1.0,2002-02-01,,,,,,,,
James Stark,Public,Deceased,Male,Bad,,,,,White,,DC,2002.0,1.0,2002-08-01,,,,,,,,
Joe Hollywood,Secret,Living,Male,Good,,,,,,,DC,2002.0,1.0,2002-02-01,,,,,,,,
King of Hearts I,,Living,Male,Bad,,,,,,,DC,2002.0,1.0,2002-02-01,,,,,,,,
King of Spades IV,Secret,Living,Male,Bad,,,,Black,Blond,,DC,2002.0,1.0,2002-02-01,,,,,,,,
Larvanaut,Secret,Deceased,Male,Bad,,,,,,,DC,2002.0,1.0,2002-01-01,,,,,,,,
Meat Cleaver,Secret,Living,Male,Bad,,,,Green,Brown,,DC,2002.0,1.0,2002-10-01,,,,,,,,
Muhammad X,Secret,Living,Male,Good,,,,,Black,,DC,2002.0,1.0,2002-04-01,,,,,,,,
Nyrese,,Living,Female,Good,,,,,Brown,,DC,2002.0,1.0,2002-03-01,,,,,,,,
Putty,Secret,Deceased,Male,Bad,,,,,,,DC,2002.0,1.0,2002-01-01,,,,,,,,
Queen of Hearts II,,Living,Female,Bad,,,,,,,DC,2002.0,1.0,2002-02-01,,,,,,,,
Shadower II,Secret,Living,Male,Bad,,,,,White,,DC,2002.0,1.0,2002-11-01,,,,,,,,
Stigmonus,,Living,Male,Bad,,,,Red,,,DC,2002.0,1.0,2002-12-01,,,,,,,,
Summer Gleeson,Public,Living,Female,Good,,,,,,,DC,2002.0,1.0,2002-11-01,,,,,,,,
Two of Hearts I,,Living,Female,Bad,,,,,,,DC,2002.0,1.0,2002-02-01,,,,,,,,
Tycho,,Living,Male,Bad,,,,,,,DC,2002.0,1.0,2002-03-01,,,,,,,,
Vartan Kevork,Public,Deceased,Male,Bad,,,,,,,DC,2002.0,1.0,2002-11-01,,,,,,,,
Canis Minor,Public,Living,Male,Bad,,,,,,,DC,2001.0,1.0,2001-08-01,,,,,,,,
Captain Squidd,,Living,Male,Bad,,,,,,,DC,2001.0,1.0,2001-10-01,,,,,,,,
Carver Malone,,Deceased,Male,Bad,,,,,Black,,DC,2001.0,1.0,2001-05-01,,,,,,,,
Ericht,,Living,Male,Bad,,,,,Blond,,DC,2001.0,1.0,2001-02-01,,,,,,,,
Laris,,Living,Female,Good,,,,,,,DC,2001.0,1.0,2001-05-01,,,,,,,,
Marge Dover,Public,Deceased,Female,Good,,,,Blue,Blond,,DC,2001.0,1.0,2001-12-01,,,,,,,,
Max Tuefeld,Public,Living,Male,,,,,,Brown,,DC,2001.0,1.0,2001-11-01,,,,,,,,
Mudge,,Living,Male,Bad,,,,Brown,Brown,,DC,2001.0,1.0,2001-01-01,,,,,,,,
Ratira,,Living,Female,Good,,,,,Black,,DC,2001.0,1.0,2001-05-01,,,,,,,,
Stormfront,,Living,Male,Bad,,,,,,,DC,2001.0,1.0,2001-12-01,,,,,,,,
Warjack,Secret,Living,Male,Bad,,,,,,,DC,2001.0,1.0,2001-12-01,,,,,,,,
Barin Char,Public,Deceased,Male,Good,,,,Black,,,DC,2000.0,1.0,2000-09-01,,,,,,,,
Colonel Glory,Secret,Deceased,Male,Good,,,,,,,DC,2000.0,1.0,2000-04-01,,,,,,,,
Doll Man II,Secret,Living,Male,Good,,,,,,,DC,2000.0,1.0,2000-10-01,,,,,,,,
Duran,Public,Living,Male,Bad,,,,Brown,Black,,DC,2000.0,1.0,2000-08-01,,,,,,,,
El Lobizon,Secret,Living,Male,Good,,,,Black,Brown,,DC,2000.0,1.0,2000-09-01,,,,,,,,
Eve Teschmacher,Public,Living,Female,Neutral,,,,,Brown,,DC,2000.0,1.0,2000-01-01,,,,,,,,
Gualicho,Secret,Living,Male,Bad,,,,,,,DC,2000.0,1.0,2000-09-01,,,,,,,,
Joatt,Public,Living,Male,Good,,,,,Blond,,DC,2000.0,1.0,2000-07-01,,,,,,,,
Kittyhawk,Secret,Living,Female,Bad,,,,,Black,,DC,2000.0,1.0,2000-03-01,,,,,,,,
Lakutha,,Deceased,Male,Neutral,,,,Brown,Brown,,DC,2000.0,1.0,2000-08-01,,,,,,,,
Laura Klein,Secret,Living,Female,,,,,,Black,,DC,2000.0,1.0,2000-10-01,,,,,,,,
Metalhead II,Secret,Living,Male,Bad,,,,Brown,Red,,DC,2000.0,1.0,2000-05-01,,,,,,,,
Napalm II,Secret,Living,Male,Bad,,,,,Black,,DC,2000.0,1.0,2000-03-01,,,,,,,,
Pampero,Secret,Living,Male,Good,,,,,,,DC,2000.0,1.0,2000-09-01,,,,,,,,
Rosemary Fields,Secret,Living,Female,Good,,,,Blue,Red,,DC,2000.0,1.0,2000-10-01,,,,,,,,
Skeleton,Secret,Living,,Bad,,,,,,,DC,2000.0,1.0,2000-04-01,,,,,,,,
Tengu II,Secret,Living,Male,Bad,,,,,,,DC,2000.0,1.0,2000-08-01,,,,,,,,
Zac Ares Bandet,,Deceased,Male,Good,,,,Blue,,,DC,2000.0,1.0,2000-07-01,,,,,,,,
Audrey Lee,Public,Living,Female,Good,,,,,Grey,,DC,1999.0,1.0,1999-05-01,,,,,,,,
Bad Grrl,,Living,Female,Bad,,,,,Black,,DC,1999.0,1.0,1999-07-01,,,,,,,,
Bitter Ruth,Secret,Living,Female,Bad,,,,,Blond,,DC,1999.0,1.0,1999-07-01,,,,,,,,
Blithe,,Living,Female,Good,,,,,Black,,DC,1999.0,1.0,1999-12-01,,,,,,,,
Bobby Gazzo,Public,Deceased,Male,Bad,,,,Brown,Brown,,DC,1999.0,1.0,1999-12-01,,,,,,,,
Buzzword,Secret,Living,Female,Bad,,,,White,Blond,,DC,1999.0,1.0,1999-08-01,,,,,,,,
Colby Zag,,Living,Male,Bad,,,,,,,DC,1999.0,1.0,1999-01-01,,,,,,,,
Constance Hollis,,Deceased,Female,Bad,,,,,Brown,,DC,1999.0,1.0,1999-01-01,,,,,,,,
Crazytop,Secret,Living,Male,Bad,,,,,,,DC,1999.0,1.0,1999-01-01,,,,,,,,
Cybersaw,Secret,Living,Male,Bad,,,,,,,DC,1999.0,1.0,1999-07-01,,,,,,,,
Cythonna,Public,Living,Female,Bad,,,,White,White,,DC,1999.0,1.0,1999-01-01,,,,,,,,
Dartagnan,Secret,Living,Male,Bad,,,,,Red,,DC,1999.0,1.0,1999-07-01,,,,,,,,
Deadfall II,Secret,Living,Male,Bad,,,,,,,DC,1999.0,1.0,1999-07-01,,,,,,,,
Doctor Omega,Secret,Living,Male,Bad,,,,,Red,,DC,1999.0,1.0,1999-07-01,,,,,,,,
Dome,,Living,Male,Bad,,,,,Black,,DC,1999.0,1.0,1999-10-01,,,,,,,,
Echielias,Public,Living,Male,Good,,,,Red,Grey,,DC,1999.0,1.0,1999-11-01,,,,,,,,
Gorbzil Mammit,Public,Living,Male,Good,,,,Hazel,Black,,DC,1999.0,1.0,1999-08-01,,,,,,,,
Grover Cleveland,,Living,Male,Good,,,,,Brown,,DC,1999.0,1.0,1999-08-01,,,,,,,,
Hearse,Secret,Living,Male,Bad,,,,,,,DC,1999.0,1.0,1999-07-01,,,,,,,,
Heraphon,Public,Living,Male,Good,,,,Red,Grey,,DC,1999.0,1.0,1999-11-01,,,,,,,,
Illuminata,,Living,Female,Bad,,,,Green,Blond,,DC,1999.0,1.0,1999-06-01,,,,,,,,
Miss Gsptlsnz,,Living,Female,,,,,,Red,,DC,1999.0,1.0,1999-07-01,,,,,,,,
Nurse Maggit,Public,Living,Female,Bad,,,,Red,,,DC,1999.0,1.0,1999-09-01,,,,,,,,
Piton II,,Living,Male,Bad,,,,,,,DC,1999.0,1.0,1999-12-01,,,,,,,,
Psykosis,,Living,Male,Bad,,,,,,,DC,1999.0,1.0,1999-01-01,,,,,,,,
Red Dart,,Living,Male,Bad,,,,,Red,,DC,1999.0,1.0,1999-10-01,,,,,,,,
Rrall,Public,Living,Male,Good,,,,Red,Grey,,DC,1999.0,1.0,1999-11-01,,,,,,,,
Sir Real,,Living,Male,Bad,,,,,Blue,,DC,1999.0,1.0,1999-12-01,,,,,,,,
Tora,Secret,Living,Female,Bad,,,,Brown,Black,,DC,1999.0,1.0,1999-01-01,,,,,,,,
Vestina,,Living,Female,Good,,,,Brown,Black,,DC,1999.0,1.0,1999-11-01,,,,,,,,
William Riley,,Living,Male,,,,,Blue,Grey,,DC,1999.0,1.0,1999-06-01,,,,,,,,
Aaron Hayley,,Living,Male,Good,,,,,,,DC,1998.0,1.0,1998-01-01,,,,,,,,
Acidia,Secret,Living,Female,Bad,,,,Red,Blond,,DC,1998.0,1.0,1998-05-01,,,,,,,,
Adder,Secret,Deceased,Male,Bad,,,,,,,DC,1998.0,1.0,1998-07-01,,,,,,,,
Andrew Johnson,,Living,Male,Good,,,,,,,DC,1998.0,1.0,1998-05-01,,,,,,,,
Becky Albright,Public,Living,Female,Good,,,,Hazel,Brown,,DC,1998.0,1.0,1998-02-01,,,,,,,,
Bookworm III,Secret,Living,Female,Bad,,,,,Brown,,DC,1998.0,1.0,1998-05-01,,,,,,,,
Carnivore,Identity Unknown,Living,Male,Bad,,,,Red,Black,,DC,1998.0,1.0,1998-03-01,,,,,,,,
Crackle,Secret,Living,Male,Bad,,,,,Brown,,DC,1998.0,1.0,1998-05-01,,,,,,,,
Dimita,,Living,Female,,,,,,Black,,DC,1998.0,1.0,1998-10-01,,,,,,,,
Kid Emotion,Secret,Living,Male,Good,,,,Brown,Brown,,DC,1998.0,1.0,1998-02-01,,,,,,,,
Michael Patten,Secret,Living,Male,Bad,,,,Brown,Brown,,DC,1998.0,1.0,1998-10-01,,,,,,,,
Mister Action,Secret,Deceased,Male,Good,,,,,Black,,DC,1998.0,1.0,1998-07-01,,,,,,,,
Peter Malley,Secret,Living,Male,Bad,,,,Black,,,DC,1998.0,1.0,1998-01-01,,,,,,,,
Phantos,,Deceased,,Good,,,,Red,,,DC,1998.0,1.0,1998-12-01,,,,,,,,
Pom Pom Girl,Secret,Living,Female,Bad,,,,,Blond,,DC,1998.0,1.0,1998-05-01,,,,,,,,
Prom Queen,Secret,Living,Female,Bad,,,,Brown,Black,,DC,1998.0,1.0,1998-05-01,,,,,,,,
Radiant II,Secret,Living,Male,Bad,,,,,,,DC,1998.0,1.0,1998-05-01,,,,,,,,
Retro,Secret,Deceased,Male,Good,,,,,Blond,,DC,1998.0,1.0,1998-02-01,,,,,,,,
Rip Roar,Public,Living,Male,Bad,,,,Red,Strawberry Blond,,DC,1998.0,1.0,1998-10-01,,,,,,,,
Sharpe,,Living,Male,Bad,,,,,,,DC,1998.0,1.0,1998-05-01,,,,,,,,
Song Bird,Secret,Deceased,Female,Good,,,,,Black,,DC,1998.0,1.0,1998-07-01,,,,,,,,
Termina,,Deceased,Female,Bad,,,,,,,DC,1998.0,1.0,1998-06-01,,,,,,,,
Thaddeus Hoskins,Secret,Living,Male,Bad,,,,,,,DC,1998.0,1.0,1998-12-01,,,,,,,,
3g4,,Deceased,Male,Good,,,,,,,DC,1997.0,1.0,1997-10-01,,,,,,,,
Aimee DeWitt,Public,Living,Female,,,,,,Brown,,DC,1997.0,1.0,1997-07-01,,,,,,,,
Althesia,,Living,Female,Good,,,,,Brown,,DC,1997.0,1.0,1997-07-01,,,,,,,,
Andrea Martinez,Public,Living,Male,Good,,,,,,,DC,1997.0,1.0,1997-10-01,,,,,,,,
Andrew McFee,Secret,Deceased,Male,Bad,,,,,Red,,DC,1997.0,1.0,1997-10-01,,,,,,,,
Ariadne of the Blue Guard,,Deceased,Female,Good,,,,Blue,Black,,DC,1997.0,1.0,1997-07-01,,,,,,,,
AWOL,Secret,Living,Male,Bad,,,,,Black,,DC,1997.0,1.0,1997-03-01,,,,,,,,
Bloodhound,,Living,Male,Bad,,,,,Black,,DC,1997.0,1.0,1997-03-01,,,,,,,,
David Mancini,Secret,Deceased,Male,Bad,,,,Blue,Blond,,DC,1997.0,1.0,1997-01-01,,,,,,,,
Deathgrip,,Living,Male,Bad,,,,,,,DC,1997.0,1.0,1997-03-01,,,,,,,,
Dell Merriwether,,Deceased,Male,Bad,,,,,,,DC,1997.0,1.0,1997-10-01,,,,,,,,
Donald Sullivan,Public,Deceased,Male,Bad,,,,,Brown,,DC,1997.0,1.0,1997-01-01,,,,,,,,
Earl Povich,,Living,Male,Bad,,,,Blue,Black,,DC,1997.0,1.0,1997-01-01,,,,,,,,
Fangg,,Living,Male,Bad,,,,,,,DC,1997.0,1.0,1997-06-01,Post-Zero Hour,,,,,,,
Hannibal Hawk,Public,Living,Male,Good,,,,,Black,,DC,1997.0,1.0,1997-01-01,,,,,,,,
Hathak,Public,Deceased,Male,Bad,,,,,Black,,DC,1997.0,1.0,1997-12-01,,,,,,,,
Hector Ramirez,Secret,Deceased,Male,Good,,,,,,,DC,1997.0,1.0,1997-04-01,,,,,,,,
Hoppy,Secret,Living,Male,Good,,,,Blue,Pink,,DC,1997.0,1.0,1997-08-01,,,,,,,,
Inkling,,Living,Male,Bad,,,,,,,DC,1997.0,1.0,1997-10-01,,,,,,,,
Isaac Fisher,Public,Living,Male,Bad,,,,Brown,Black,,DC,1997.0,1.0,1997-05-01,,,,,,,,
Jasper Dolan,Public,Deceased,Male,Neutral,,,,Blue,Grey,,DC,1997.0,1.0,1997-09-01,,,,,,,,
Jimmy Murphy,Public,Deceased,Male,Bad,,,,,Brown,,DC,1997.0,1.0,1997-01-01,,,,,,,,
Kevin Kelly,Public,Deceased,Male,Bad,,,,,Brown,,DC,1997.0,1.0,1997-01-01,,,,,,,,
Luca Mareli,Public,Deceased,Male,Bad,,,,,Brown,,DC,1997.0,1.0,1997-02-01,,,,,,,,
Mickey Sullivan,Public,Deceased,Male,Bad,,,,,Brown,,DC,1997.0,1.0,1997-01-01,,,,,,,,
Millie,Public,Living,Female,Good,,,,Blue,Pink,,DC,1997.0,1.0,1997-08-01,,,,,,,,
Mister Finish,Secret,Living,Male,Bad,,,,Red,Brown,,DC,1997.0,1.0,1997-09-01,,,,,,,,
Mister Frost,,Living,Male,Bad,,,,Red,White,,DC,1997.0,1.0,1997-03-01,,,,,,,,
Nikolai Karpov,,Living,Male,Bad,,,,,,,DC,1997.0,1.0,1997-03-01,,,,,,,,
Ohiyesa II,Public,Living,Male,Good,,,,,Black,,DC,1997.0,1.0,1997-01-01,,,,,,,,
Output,,Living,Male,Bad,,,,,,,DC,1997.0,1.0,1997-09-01,,,,,,,,
Override,,Living,Male,Bad,,,,,,,DC,1997.0,1.0,1997-09-01,,,,,,,,
Peter Ostine,,Deceased,Male,Bad,,,,Brown,Brown,,DC,1997.0,1.0,1997-02-01,,,,,,,,
Richard Malverne,Public,Deceased,Male,Neutral,,,,Blue,Red,,DC,1997.0,1.0,1997-01-01,,,,,,,,
Rockslide,,Living,Male,Bad,,,,,,,DC,1997.0,1.0,1997-06-01,Post-Zero Hour,,,,,,,
Scareware,,Living,Male,Bad,,,,,,,DC,1997.0,1.0,1997-06-01,,,,,,,,
Sergeant Mack,,Living,Male,Good,,,,Blue,,,DC,1997.0,1.0,1997-12-01,,,,,,,,
Silas Kent,Public,Deceased,Male,Good,,,,,White,,DC,1997.0,1.0,1997-08-01,,,,,,,,
Tattoo II,,Living,Female,Bad,,,,,Blond,,DC,1997.0,1.0,1997-03-01,,,,,,,,
Topkick,,Living,Male,Bad,,,,,,,DC,1997.0,1.0,1997-10-01,,,,,,,,
Twilight II,Secret,Living,Female,Bad,,,,Blue,White,,DC,1997.0,1.0,1997-11-01,,,,,,,,
Vincent Falcone,Public,Living,Male,Bad,,,,,Grey,,DC,1997.0,1.0,1997-08-01,,,,,,,,
Ace of Clubs,Secret,Deceased,Male,Bad,,,,,Black,,DC,1996.0,1.0,1996-08-01,Arcana,,,,,,,
Ace of Diamonds,Secret,Deceased,Male,Bad,,,,,Brown,,DC,1996.0,1.0,1996-08-01,Arcana,,,,,,,
Ace of Hearts,Secret,Deceased,Female,Bad,,,,,Grey,,DC,1996.0,1.0,1996-08-01,Arcana,,,,,,,
Arashi Ohashi,Secret,Living,Female,Good,,,,Brown,Black,,DC,1996.0,1.0,1996-12-01,,,,,,,,
Bloodtype,Secret,Deceased,Male,Bad,,,,,,,DC,1996.0,1.0,1996-08-01,,,,,,,,
Cockatoo,,Deceased,Female,Bad,,,,,,,DC,1996.0,1.0,1996-04-01,,,,,,,,
Curtis Falconer,,Deceased,Male,Bad,,,,,Brown,,DC,1996.0,1.0,1996-08-01,,,,,,,,
Darkstorm,,Deceased,Male,Bad,,,,,,,DC,1996.0,1.0,1996-04-01,,,,,,,,
Eckstein,,Living,Male,Bad,,,,,,,DC,1996.0,1.0,1996-03-01,,,,,,,,
Fong,Public,Deceased,Male,Bad,,,,,Black,,DC,1996.0,1.0,1996-03-01,,,,,,,,
Ironbolt,Secret,Deceased,Male,Bad,,,,,Red,,DC,1996.0,1.0,1996-04-01,,,,,,,,
Karrion,,Living,Male,Bad,,,,,,,DC,1996.0,1.0,1996-01-01,,,,,,,,
Michael Adams,,Living,Male,,,,,,,,DC,1996.0,1.0,1996-10-01,,,,,,,,
Mindy Falconer,Public,Deceased,Female,Bad,,,,,Brown,,DC,1996.0,1.0,1996-09-01,,,,,,,,
Myst,Secret,Living,Female,Good,,,,,Black,,DC,1996.0,1.0,1996-08-01,,,,,,,,
Panzer,Secret,Deceased,Male,Bad,,,,,,,DC,1996.0,1.0,1996-04-01,,,,,,,,
Phillipe Mouton,Public,Living,Male,Bad,,,,,,,DC,1996.0,1.0,1996-11-01,,,,,,,,
Poltergeist,,Living,Male,Bad,,,,Blue,Black,,DC,1996.0,1.0,1996-12-01,,,,,,,,
Richard Daniel,Public,Deceased,Male,Bad,,,,Blue,Brown,,DC,1996.0,1.0,1996-12-01,,,,,,,,
Richard Dunston,,Deceased,Male,Bad,,,,,Red,,DC,1996.0,1.0,1996-08-01,,,,,,,,
Tarant,Public,Living,Male,Good,,,,,,,DC,1996.0,1.0,1996-08-01,,,,,,,,
Thrax,,Deceased,Male,Neutral,,,,,,,DC,1996.0,1.0,1996-03-01,,,,,,,,
Wallace Johnson,,Living,Male,Good,,,,Brown,Black,,DC,1996.0,1.0,1996-12-01,,,,,,,,
Wardog,Secret,Living,Male,Bad,,,,,,,DC,1996.0,1.0,1996-01-01,,,,,,,,
Abner Girdler,Public,Living,Male,Bad,,,,,Brown,,DC,1995.0,1.0,1995-10-01,,,,,,,,
Ace of Spades,Secret,Deceased,Male,Bad,,,,,Blond,,DC,1995.0,1.0,1995-07-01,Arcana,,,,,,,
Adrian Wentworth,Secret,Living,Male,Bad,,,,,,,DC,1995.0,1.0,1995-12-01,,,,,,,,
Adrian Zapruder,Public,Living,Male,Neutral,,,,,White,,DC,1995.0,1.0,1995-03-01,,,,,,,,
Buna,Public,Living,Female,,,,,Blue,Black,,DC,1995.0,1.0,1995-09-01,,,,,,,,
Chillblaine III,Secret,Living,Male,Bad,,,,Blue,Brown,,DC,1995.0,1.0,1995-01-01,,,,,,,,
Clay Irons,Secret,Living,Male,Good,,,,Brown,Black,,DC,1995.0,1.0,1995-01-01,,,,,,,,
Doctor Spectron,Secret,Living,Male,Bad,,,,,,,DC,1995.0,1.0,1995-11-01,,,,,,,,
Duality,Public,Living,Male,Bad,,,,,,,DC,1995.0,1.0,1995-05-01,,,,,,,,
Firebomb,,Living,Male,Bad,,,,,,,DC,1995.0,1.0,1995-04-01,,,,,,,,
Herbert Johnson,,Living,Male,Bad,,,,,Black,,DC,1995.0,1.0,1995-08-01,,,,,,,,
Kalibre,,Living,Male,Neutral,,,,Blue,Black,,DC,1995.0,1.0,1995-09-01,,,,,,,,
Killrok,Secret,Living,Male,Bad,,,,,,,DC,1995.0,1.0,1995-06-01,,,,,,,,
Lighter Man,Secret,Deceased,Male,Bad,,,,,Black,,DC,1995.0,1.0,1995-04-01,,,,,,,,
Master Mayhem,,Deceased,Male,Bad,,,,,,,DC,1995.0,1.0,1995-01-01,,,,,,,,
Miles Duncan,Secret,Living,Male,Good,,,,Blue,Black,,DC,1995.0,1.0,1995-05-01,,,,,,,,
Mountain Man,,Living,Male,Bad,,,,,Brown,,DC,1995.0,1.0,1995-02-01,,,,,,,,
Mourn,,Living,Male,Bad,,,,,,,DC,1995.0,1.0,1995-11-01,,,,,,,,
Onassis Sklar,,Living,Male,,,,,,Brown,,DC,1995.0,1.0,1995-06-01,,,,,,,,
Percival Pill,Public,Living,Male,Good,,,,Black,Black,,DC,1995.0,1.0,1995-05-01,,,,,,,,
Pierce I,Secret,Living,Female,Bad,,,,Brown,Brown,,DC,1995.0,1.0,1995-01-01,,,,,,,,
Piton I,,Living,Female,Bad,,,,,Blond,,DC,1995.0,1.0,1995-02-01,,,,,,,,
Prince Inferno,,Living,Male,Bad,,,,,,,DC,1995.0,1.0,1995-07-01,,,,,,,,
Steven Kernahan,,Deceased,Male,Bad,,,,Blue,Brown,,DC,1995.0,1.0,1995-10-01,,,,,,,,
Thomas Raymond Chatham,Public,Deceased,Male,,,,,Green,Brown,,DC,1995.0,1.0,1995-07-01,,,,,,,,
Backstabber,Secret,Living,Male,Bad,,,,Blue,Brown,,DC,1994.0,1.0,1994-04-01,,,,,,,,
Blowout,Secret,Deceased,Male,Bad,,,,,Black,,DC,1994.0,1.0,1994-12-01,,,,,,,,
Braka,,Living,Female,Good,,,,,,,DC,1994.0,1.0,1994-09-01,,,,,,,,
Chillblaine II,Secret,Living,Male,Bad,,,,,Brown,,DC,1994.0,1.0,1994-03-01,,,,,,,,
Daniel Paoulo,Secret,Deceased,Male,Bad,,,,,Brown,,DC,1994.0,1.0,1994-05-01,,,,,,,,
Druu,Public,Living,Male,Good,,,,,Green,,DC,1994.0,1.0,1994-10-01,,,,,,,,
Firepower,,Living,Male,Bad,,,,,,,DC,1994.0,1.0,1994-05-01,,,,,,,,
Freelance,,Living,Male,Bad,,,,,Black,,DC,1994.0,1.0,1994-12-01,,,,,,,,
Hotspot,Secret,Living,Female,Bad,,,,,,,DC,1994.0,1.0,1994-09-01,,,,,,,,
Jocasta of Themyscira,,Living,Female,Good,,,,,Black,,DC,1994.0,1.0,1994-09-01,,,,,,,,
Kkrudd,,Deceased,Male,Bad,,,,,Brown,,DC,1994.0,1.0,1994-03-01,,,,,,,,
Lartys,,Living,Female,Good,,,,,,,DC,1994.0,1.0,1994-09-01,,,,,,,,
Mala of Bana-Mighdall,,Living,Female,Good,,,,Blue,Brown,,DC,1994.0,1.0,1994-10-01,,,,,,,,
Mark Armstrong,,Living,Male,Good,,,,Green,Brown,,DC,1994.0,1.0,1994-12-01,,,,,,,,
Mary Harper,Public,Deceased,Female,Good,,,,,Grey,,DC,1994.0,1.0,1994-11-01,,,,,,,,
Merritz,Public,Deceased,Male,Bad,,,,,Red,,DC,1994.0,1.0,1994-05-01,,,,,,,,
Nera,,Living,,Good,,,,,,,DC,1994.0,1.0,1994-01-01,,,,,,,,
Ohm,Secret,Living,Male,Bad,,,,,,,DC,1994.0,1.0,1994-05-01,,,,,,,,
Patrice,,Living,Female,Good,,,,,,,DC,1994.0,1.0,1994-12-01,,,,,,,,
Penelope II,,Living,Female,Good,,,,,Blond,,DC,1994.0,1.0,1994-11-01,,,,,,,,
Phantom Barber,,Living,Male,Bad,,,,,,,DC,1994.0,1.0,1994-04-01,,,,,,,,
Quake,Secret,Living,Male,Bad,,,,,,,DC,1994.0,1.0,1994-09-01,,,,,,,,
Shellgame,Secret,Living,Female,Bad,,,,Blue,Black,,DC,1994.0,1.0,1994-09-01,,,,,,,,
